4.556, -0.910, 5.765, 4.285
4.572, -0.465, 6.748, 3.933
4.588, 0.207, 6.786, 4.105
4.604, 2.231, 5.396, 2.211
4.620, 3.310, 5.693, 1.993
4.636, 4.981, 5.196, -0.810
4.651, 4.981, 5.196, -0.810
4.667, 5.278, 0.945, -2.948
4.683, 3.969, -1.433, -1.979
4.699, 1.890, -5.024, -1.670
4.715, 1.014, -6.642, -1.641
4.731, 1.270, -5.422, -2.398
4.746, 1.829, -3.728, -2.871
4.762, 2.522, -0.421, -4.150
4.779, 2.331, 4.652, -5.552
4.794, 1.339, 4.334, -5.656
4.810, -0.336, 1.543, -5.622
4.825, -1.143, -1.452, -4.810
4.839, -2.195, -1.144, -3.862
4.855, -2.911, -0.311, -2.202
4.871, -3.962, 0.836, 0.091
4.887, -4.162, 0.858, 0.447
4.902, -3.810, 1.457, 0.663
4.919, -3.482, 1.407, 0.876
4.935, -3.234, 1.172, 1.373
4.950, -3.821, 0.113, 1.437
4.966, -4.441, 0.410, 0.916
4.982, -4.156, 0.818, 2.593
4.997, -3.078, 0.586, 6.838
5.013, -1.450, -0.043, 6.111
5.030, -1.403, -0.416, 4.185
5.045, -2.063, -0.203, 2.412
5.061, -0.476, -0.757, 1.413
5.077, -0.319, -0.732, 1.552
5.092, 1.017, -0.486, 0.858
5.108, 1.822, -0.503, 0.617
5.125, 2.786, 3.124, 0.662
5.141, 1.629, 3.279, 0.473
5.157, -0.931, 3.959, 0.346
5.174, -1.077, 2.965, 2.154
5.189, -0.999, 2.396, 3.285
5.205, -0.870, 1.907, 6.811
5.222, -2.335, 2.095, 7.751
5.237, -3.640, 4.670, 2.599
5.253, -4.300, 4.791, 6.926
5.270, -4.548, 4.421, 8.049
5.285, -3.875, 5.225, 2.187
5.301, -2.563, 2.695, 0.875
5.318, -0.496, 0.529, -3.154
5.333, 0.138, 1.096, -3.658
5.349, 0.948, 3.311, -5.657
5.366, 0.817, 3.635, -5.932
5.381, -0.876, 3.161, -2.879
5.397, -1.505, 2.621, -3.212
5.413, -1.277, 2.074, -1.197
5.428, -2.270, 1.268, -3.691
5.444, -1.895, 0.380, -5.194
5.460, -0.488, -1.133, -5.957
5.476, 0.679, -1.744, -6.645
5.493, 1.599, -3.300, -4.974
5.510, 0.993, -3.744, -4.790
5.526, 0.903, -4.360, -4.292
5.543, 1.220, -4.585, -4.442
5.560, 1.889, -4.433, -4.971
5.577, 1.676, -4.542, -4.856
5.593, 1.303, -4.853, -4.574
5.610, 0.898, -5.105, -3.492
5.627, 0.890, -4.733, -3.072
5.642, 0.834, -4.159, -2.554
5.658, 0.562, -3.444, -2.092
5.674, -0.687, 1.043, 0.537
5.689, -1.666, 10.004, 8.468
5.706, -2.156, 11.654, 11.563
5.722, -2.316, 9.265, 10.540
5.737, 1.657, 1.126, 1.790
5.753, 3.912, 0.429, 0.131
5.769, 4.684, -0.324, 0.554
5.784, 5.687, 0.264, 0.668
5.800, 6.366, 1.962, -0.068
5.816, 8.323, 6.614, 0.250
5.831, 3.847, 1.936, -0.597
5.847, 0.323, -1.526, -1.683
5.862, -1.977, -1.257, -6.340
5.877, -2.215, -0.209, -6.386
5.894, -3.230, 1.119, -6.333
5.910, -3.916, 1.290, -6.126
5.923, -5.357, 1.571, -5.504
5.939, -5.357, 1.571, -5.504
5.955, -6.711, 1.590, -1.785
5.969, -3.812, 0.303, -0.534
5.985, -1.887, -0.198, 0.087
6.001, -1.155, -0.518, 1.296
6.016, -0.993, -0.562, 1.216
6.032, -0.897, -0.684, 0.883
6.049, -0.676, -0.619, 0.985
6.064, -0.685, -0.915, 2.711
6.080, -1.199, -0.859, 2.475
6.096, -1.834, -0.150, 1.876
6.111, -1.834, -0.150, 1.876
6.127, -0.934, -0.495, 0.710
6.143, -0.563, -0.559, 0.653
6.159, -0.180, -0.522, 0.673
6.174, 0.150, -0.282, 0.152
6.190, 0.589, -0.176, 0.167
6.206, 1.246, -0.121, 0.251
6.220, 1.931, 0.040, 0.419
6.236, 1.891, 1.039, -0.041
6.251, 0.431, 1.168, 0.371
6.266, -1.592, 3.540, 2.169
6.282, -2.059, 3.610, 3.164
6.298, -2.609, 3.336, 4.766
6.313, -3.323, 1.428, 5.767
6.329, -3.652, 2.233, 4.529
6.345, -4.576, 4.865, 2.404
6.353, -4.998, 5.717, 2.324
6.362, -4.614, 4.053, 5.435
6.379, -3.889, 3.098, 6.477
6.395, -3.624, 2.373, 5.149
6.412, -4.024, 2.059, 3.034
6.429, -3.979, 1.720, 1.058
6.445, -1.671, 2.582, -5.053
6.462, -1.336, 2.763, -4.512
6.479, -1.183, 3.430, -1.911
6.495, -0.992, 3.198, -1.820
6.512, -0.210, 1.557, -2.224
6.529, -0.143, 2.091, -1.739
6.545, -0.651, 2.711, -2.235
6.562, -3.058, 2.307, -3.618
6.579, -4.751, 0.237, -4.880
6.595, -0.332, 0.181, -5.034
6.612, -0.332, 0.181, -5.034
6.629, 1.033, -2.358, -5.129
6.645, 1.373, -3.018, -5.255
6.662, 2.122, -3.922, -5.236
6.679, 2.122, -3.922, -5.236
6.695, 3.844, -5.341, -4.531
6.712, 4.006, -5.820, -4.098
6.729, 4.056, -6.080, -3.660
6.745, 4.126, -6.147, -2.835
6.762, 4.039, -5.752, -2.385
6.779, 3.724, -5.121, -1.783
6.795, 3.295, -4.318, -0.971
6.812, 1.150, 0.321, 2.848
6.829, -0.662, 4.745, 7.030
6.846, -1.953, 7.206, 8.679
6.862, -3.864, 8.906, 10.118
6.879, -6.675, 3.197, 1.494
6.896, -2.743, 1.708, -0.678
6.912, -0.280, 1.334, -1.470
6.928, 2.794, 3.479, -2.271
6.944, 2.794, 3.479, -2.271
6.960, 3.294, 5.021, -3.146
6.976, 3.560, 4.298, -2.821
6.992, 3.513, 1.435, -1.076
7.007, 2.368, -3.250, -0.810
7.023, 2.003, -4.204, -0.876
7.039, 1.209, -4.704, -1.389
7.055, 0.887, -4.171, -2.021
7.071, 0.457, 0.143, -3.878
7.087, 0.300, 1.634, -4.016
7.102, -0.009, 3.515, -3.628
7.118, -0.598, 3.131, -3.172
7.134, -1.725, 0.395, -2.660
7.149, -1.491, -0.812, -1.513
7.165, -2.420, -1.075, -0.349
7.181, -2.487, -1.274, -0.108
7.196, -2.664, -1.236, -0.344
7.212, -2.987, -0.237, -0.288
7.228, -3.279, 0.134, -0.287
7.243, -3.738, -0.611, 1.077
7.258, -3.738, -0.611, 1.077
7.273, -1.758, -0.819, 0.531
7.289, -1.220, -0.752, 0.832
7.304, -0.634, -0.644, 1.993
7.320, -0.270, -0.275, 2.540
7.335, 0.119, 0.132, 1.862
7.351, 1.086, 0.565, 2.314
7.367, 1.716, 1.214, 2.401
7.383, 1.587, 2.056, 1.591
7.398, 0.818, 2.428, 1.397
7.413, -1.445, 2.773, 1.533
7.429, -1.864, 2.334, 1.901
7.444, -2.174, 1.894, 2.475
7.458, -3.015, 2.336, 5.233
7.474, -3.045, 3.136, 7.165
7.489, -3.439, 4.059, 7.268
7.505, -3.439, 4.059, 7.268
7.520, -3.500, 4.401, 2.799
7.534, -3.589, 4.952, 1.841
7.550, -2.890, 2.546, 1.417
7.566, 0.293, 1.355, -2.472
7.581, 1.198, 1.964, -2.644
7.596, 1.495, 2.817, -2.874
7.612, 1.636, 3.075, -2.899
7.627, -0.002, 2.177, -2.878
7.643, -0.107, 1.691, -3.012
7.660, -0.865, 1.316, -3.267
7.675, -1.168, 1.566, -3.227
7.690, -2.278, 1.245, -5.869
7.705, -3.173, 0.620, -2.357
7.720, -1.167, 0.255, -3.009
7.736, 1.764, -2.190, -4.357
7.753, 1.698, -2.655, -4.509
7.769, 2.172, -2.844, -4.333
7.785, 2.172, -2.844, -4.333
7.802, 2.621, -3.569, -3.988
7.817, 2.978, -3.683, -3.768
7.832, 3.166, -4.201, -3.459
7.849, 3.043, -4.372, -3.043
7.864, 2.926, -4.007, -1.269
7.880, 3.148, -3.680, -0.216
7.896, 3.157, -3.336, -0.006
7.910, 2.235, -2.050, 0.809
7.926, 2.235, -2.050, 0.809
7.942, -0.321, 1.043, 1.913
7.956, -1.249, 2.946, 3.243
7.972, -4.797, 6.068, 7.608
7.988, -5.585, 4.516, 6.268
8.004, -5.692, 2.242, 3.945
8.020, -1.412, 0.106, 0.781
8.034, 0.474, 0.244, -0.340
8.050, 2.916, 4.254, -2.542
8.065, 3.435, 6.098, -3.163
8.081, 3.334, 5.333, -2.724
8.097, 3.103, 3.417, -2.038
8.111, 2.968, -1.064, -0.353
8.126, 2.396, -3.323, 0.512
8.141, 2.312, -3.600, 0.400
8.156, 2.063, -3.606, -0.242
8.172, 2.134, -1.622, -1.391
8.189, 1.243, 1.949, -2.402
8.204, 1.065, 2.728, -2.607
8.220, 1.660, 1.928, -2.611
8.236, 1.126, 1.645, -2.703
8.252, 1.063, -0.507, -1.667
8.267, 0.340, -1.363, -1.316
8.283, -0.315, -1.113, -1.013
8.298, -1.893, -0.914, -0.316
8.314, -2.595, -0.746, -0.166
8.330, -3.980, -0.399, -0.769
8.345, -4.885, -0.565, -0.608
8.361, -4.447, -0.948, -0.210
8.378, -4.017, -1.142, 0.119
8.393, -2.968, -1.231, 1.096
8.409, -2.169, -0.906, 1.787
8.425, -1.281, -0.514, 1.122
8.440, -0.456, 0.490, 2.126
8.456, -0.456, 0.490, 2.126
8.472, -0.036, 0.916, 2.998
8.487, 0.419, 1.227, 2.946
8.503, 2.215, 0.367, 9.748
8.520, 1.519, 0.482, 5.784
8.535, -1.615, 2.539, 2.231
8.551, -2.137, 2.915, 0.902
8.567, -2.310, 1.905, -0.192
8.584, -2.520, 1.277, 0.025
8.599, -2.520, 1.277, 0.025
8.616, -3.407, 3.821, 1.768
8.631, -3.660, 3.942, 4.197
8.647, -1.263, 2.442, 15.390
8.664, -1.930, 4.788, 9.747
8.680, -4.111, 5.241, 0.640
8.695, -2.649, 1.943, 0.290
8.711, 0.814, 1.133, -1.995
8.727, 2.012, 3.407, -2.790
8.742, 2.012, 3.407, -2.790
8.758, 0.124, 3.208, -3.078
8.774, -0.258, 2.590, -2.871
8.789, -1.688, 1.968, -3.798
8.805, -1.385, 1.123, -3.528
8.821, -2.060, 2.190, -2.858
8.836, -3.736, 2.738, -2.464
8.852, -2.764, 1.345, -2.949
8.869, 3.567, -0.254, -4.318
8.884, 3.755, -1.300, -4.150
8.900, 2.697, -2.902, -4.564
8.916, 2.697, -2.902, -4.564
8.930, 3.318, -4.733, -4.588
8.946, 3.615, -4.943, -4.321
8.962, 3.823, -6.192, -3.994
8.977, 3.794, -6.331, -3.711
8.993, 3.634, -6.337, -3.399
9.010, 3.000, -5.497, -2.226
9.024, 3.000, -5.497, -2.226
9.041, 1.600, -3.172, -0.148
9.057, 0.971, -2.245, 0.773
9.072, -0.967, 1.366, 4.929
9.088, -2.788, 5.361, 9.826
9.104, -6.361, 11.987, 11.748
9.119, -6.366, 6.991, 2.402
9.134, -2.425, 3.183, -0.364
9.150, 2.282, 4.824, -1.126
9.165, 2.282, 4.824, -1.126
9.181, 4.433, 4.556, -2.454
9.197, 4.809, 4.459, -1.268
9.213, 4.099, 0.226, -1.196
9.228, 3.035, -1.851, -1.103
9.243, 1.480, -4.064, -1.258
9.259, 1.145, -4.022, -1.738
9.274, 0.907, -3.651, -2.142
9.290, 0.142, -1.314, -4.476
9.307, -0.053, 0.126, -4.659
9.322, -0.634, 2.702, -5.067
9.338, -1.105, 3.023, -4.932
9.354, -1.990, 1.613, -3.150
9.369, -1.572, 0.899, -2.084
9.385, -0.832, -0.533, -0.795
9.401, -2.215, -1.295, -0.439
9.416, -2.424, -0.788, -0.324
9.432, -2.930, -0.459, -0.089
9.448, -3.281, -0.346, 0.206
9.463, -3.942, -0.479, 5.801
9.479, -3.942, -0.479, 5.801
9.495, -1.646, 0.634, 9.326
9.511, -1.190, 0.454, 9.741
9.527, -0.412, -1.030, 4.588
9.543, -1.664, -1.501, 1.219
9.558, -0.545, -0.899, 0.372
9.574, -0.344, -0.038, -0.313
9.590, -0.189, 0.420, -0.565
9.605, 0.166, -0.103, -0.774
9.621, 0.130, -0.032, -0.638
9.637, -0.526, 2.666, -1.055
9.652, -0.526, 2.666, -1.055
9.668, -1.641, 3.202, 0.379
9.683, -3.247, 2.261, 1.810
9.698, -4.052, 2.649, 2.752
9.714, -2.665, 5.998, 15.463
9.730, -2.665, 5.998, 15.463
9.745, -1.507, 5.338, 4.908
9.761, -2.258, 4.166, 5.062
9.777, -4.011, 3.434, 0.343
9.792, -3.424, 3.304, -2.351
9.808, -0.789, 1.444, -3.525
9.824, 0.332, 2.989, -2.868
9.839, 0.332, 2.989, -2.868
9.855, 0.373, 3.867, -2.673
9.871, 0.622, 3.845, -1.887
9.887, 0.039, 1.633, -3.410
9.902, -0.334, 1.792, -2.913
9.918, -2.672, 2.263, -5.878
9.934, -3.251, 1.521, -3.921
9.949, -0.174, 1.168, -5.271
9.965, 3.137, -0.174, -4.832
9.981, 3.137, -0.174, -4.832
9.996, 3.491, -3.094, -4.996
10.012, 3.442, -3.555, -4.992
10.028, 3.498, -4.141, -4.676
10.043, 3.615, -4.354, -4.376
10.058, 3.542, -5.236, -4.250
10.074, 3.378, -5.584, -4.193
10.089, 3.000, -5.660, -3.196
10.105, 2.768, -5.681, -2.758
10.120, 2.348, -5.162, -1.617
10.135, 1.260, -3.607, -1.240
10.151, 1.260, -3.607, -1.240
10.167, -0.518, 0.540, 0.587
10.182, -0.859, 2.219, 1.977
10.198, -1.806, 5.770, 4.251
10.214, -3.247, 6.816, 5.959
10.229, -5.474, 5.879, 4.832
10.245, -4.946, 4.918, 2.027
10.260, -0.080, 6.556, 0.082
10.275, 1.461, 7.160, 0.052
10.291, 2.140, 5.841, 0.605
10.307, 2.673, 4.064, 3.654
10.322, 3.003, 1.494, 2.410
10.338, 2.582, -3.261, 4.243
10.355, 3.256, -4.426, 2.234
10.370, 3.341, -3.260, -3.032
10.386, 3.159, -2.554, -3.703
10.402, 3.094, 1.318, -3.878
10.417, 2.171, 2.054, -4.628
10.433, 2.171, 2.054, -4.628
10.449, 1.126, -0.130, -3.285
10.465, 0.841, -1.065, -3.533
10.481, 0.112, -1.699, -4.486
10.498, 0.112, -1.699, -4.486
10.512, -1.002, -0.562, -3.974
10.527, -2.938, 0.804, -2.221
10.544, -3.288, -0.039, -1.199
10.559, -3.361, -0.846, -0.254
10.575, -2.599, -1.176, 0.088
10.591, -2.209, -0.402, 0.399
10.606, -2.200, -0.003, 0.300
10.622, -2.236, 0.258, 0.321
10.638, -2.184, 0.815, 1.101
10.653, -1.316, 1.580, 6.524
10.667, 0.074, 0.276, 9.974
10.683, 0.074, 0.276, 9.974
10.699, -1.625, -0.933, 0.311
10.714, -1.625, -0.933, 0.311
10.730, -0.795, -1.254, -0.722
10.746, -2.043, -0.613, -1.053
10.761, -2.616, -0.516, -1.161
10.777, -3.114, 0.127, -1.133
10.793, -3.219, 1.747, -0.518
10.808, -3.219, 1.747, -0.518
10.823, -1.886, 0.922, 0.232
10.839, -2.009, 3.263, 0.749
10.854, -1.893, 4.517, 1.548
10.870, -1.737, 5.519, 2.659
10.886, -1.778, 5.368, 3.358
10.901, -0.870, 5.387, 9.406
10.917, 0.809, 4.606, 12.932
10.933, 2.018, 4.490, 4.445
10.949, 3.200, 2.219, -0.380
10.964, 3.294, 2.063, -1.350
10.980, 2.438, 1.244, -5.611
10.995, 2.438, 1.244, -5.611
11.011, -1.768, 2.881, -4.910
11.027, -1.923, 3.300, -4.472
11.042, -1.927, 3.238, -3.556
11.058, -2.363, 2.356, -1.971
11.074, -3.203, 0.200, -3.205
11.089, -2.738, -1.216, -3.809
11.105, -1.263, -1.666, -3.841
11.121, 2.127, -2.003, -3.783
11.137, 2.127, -2.003, -3.783
11.152, 1.900, -2.091, -3.979
11.168, 2.077, -2.756, -4.204
11.184, 2.674, -3.571, -4.245
11.199, 2.832, -3.825, -4.070
11.215, 3.084, -4.149, -3.661
11.231, 3.652, -4.664, -2.388
11.246, 3.455, -4.483, -1.947
11.262, 2.482, -3.511, -1.287
11.278, 1.795, -2.443, -0.421
11.294, 1.335, -1.297, 0.901
11.310, 0.595, -0.301, 2.228
11.327, -0.915, 1.926, 4.930
11.342, -3.159, 4.302, 6.994
11.358, -8.251, 7.244, 7.943
11.375, -4.136, 4.688, 3.462
11.390, -2.737, 3.629, 2.719
11.406, -0.470, 0.512, -0.134
11.423, 0.947, 0.013, -0.426
11.438, 3.626, 0.059, -1.847
11.454, 3.524, 1.054, -2.186
11.470, 4.106, 4.049, -2.789
11.485, 4.764, 4.859, -2.607
11.501, 4.833, 1.854, -1.164
11.517, 4.392, -0.222, -0.687
11.532, 2.681, -4.560, -0.299
11.547, 2.045, -5.292, -1.283
11.563, 2.045, -5.292, -1.283
11.578, 1.980, -0.199, -3.902
11.594, 1.980, -0.199, -3.902
11.610, 2.064, 5.571, -4.766
11.625, 1.448, 5.120, -4.330
11.641, -0.044, 1.143, -3.223
11.657, -0.406, -0.711, -1.530
11.673, -1.270, -1.012, -1.477
